1e+05,1000,1001,1001,0,0,26
1e+05,1000,1001,1001,47.699,0.92195,26
1e+05,1000,1001,1001,95.398,0.95925,26
1e+05,1000,1001,1001,143.1,0.9723,26
1e+05,1000,1001,1001,190.8,0.97891,26
1e+05,1000,1001,1001,238.49,0.98289,26
1e+05,1000,1001,1001,286.19,0.98552,26
1e+05,1000,1001,1001,333.89,0.98738,26
1e+05,1000,1001,1001,381.59,0.98876,26
1e+05,1000,1001,1001,429.29,0.98981,26
1e+05,1000,1001,1001,476.99,0.99063,26
1e+05,1000,1001,1001,524.69,0.99129,26
1e+05,1000,1001,1001,572.39,0.99182,26
1e+05,1000,1001,1001,620.08,0.99226,26
1e+05,1000,1001,1001,667.78,0.99262,26
1e+05,1000,1001,1001,715.48,0.99291,26
1e+05,1000,1001,1001,763.18,0.99316,26
1e+05,1000,1001,1001,810.88,0.99337,26
1e+05,1000,1001,1001,858.58,0.99355,26
1e+05,1000,1001,1001,906.28,0.99369,26
1e+05,1000,1001,1001,953.98,0.99381,26
1e+05,1000,1011,1011,0,0,35
1e+05,1000,1011,1011,47.227,0.92138,35
1e+05,1000,1011,1011,94.454,0.95894,35
1e+05,1000,1011,1011,141.68,0.97209,35
1e+05,1000,1011,1011,188.91,0.97876,35
1e+05,1000,1011,1011,236.13,0.98276,35
1e+05,1000,1011,1011,283.36,0.98542,35
1e+05,1000,1011,1011,330.59,0.98729,35
1e+05,1000,1011,1011,377.82,0.98868,35
1e+05,1000,1011,1011,425.04,0.98974,35
1e+05,1000,1011,1011,472.27,0.99058,35
1e+05,1000,1011,1011,519.5,0.99124,35
1e+05,1000,1011,1011,566.72,0.99178,35
1e+05,1000,1011,1011,613.95,0.99222,35
1e+05,1000,1011,1011,661.18,0.99258,35
1e+05,1000,1011,1011,708.4,0.99288,35
1e+05,1000,1011,1011,755.63,0.99313,35
1e+05,1000,1011,1011,802.86,0.99335,35
1e+05,1000,1011,1011,850.09,0.99352,35
1e+05,1000,1011,1011,897.31,0.99367,35
1e+05,1000,1011,1011,944.54,0.99379,35
1e+05,1000,1021,1021,0,0,45
1e+05,1000,1021,1021,46.764,0.9208,45
1e+05,1000,1021,1021,93.529,0.95863,45
1e+05,1000,1021,1021,140.29,0.97188,45
1e+05,1000,1021,1021,187.06,0.9786,45
1e+05,1000,1021,1021,233.82,0.98263,45
1e+05,1000,1021,1021,280.59,0.98531,45
1e+05,1000,1021,1021,327.35,0.98721,45
1e+05,1000,1021,1021,374.12,0.98861,45
1e+05,1000,1021,1021,420.88,0.98968,45
1e+05,1000,1021,1021,467.64,0.99052,45
1e+05,1000,1021,1021,514.41,0.99119,45
1e+05,1000,1021,1021,561.17,0.99173,45
1e+05,1000,1021,1021,607.94,0.99218,45
1e+05,1000,1021,1021,654.7,0.99254,45
1e+05,1000,1021,1021,701.47,0.99285,45
1e+05,1000,1021,1021,748.23,0.99311,45
1e+05,1000,1021,1021,795,0.99332,45
1e+05,1000,1021,1021,841.76,0.9935,45
1e+05,1000,1021,1021,888.52,0.99365,45
1e+05,1000,1021,1021,935.29,0.99378,45
1e+05,1000,1031,1031,0,0,55
1e+05,1000,1031,1031,46.311,0.92023,55
1e+05,1000,1031,1031,92.622,0.95832,55
1e+05,1000,1031,1031,138.93,0.97167,55
1e+05,1000,1031,1031,185.24,0.97844,55
1e+05,1000,1031,1031,231.55,0.98251,55
1e+05,1000,1031,1031,277.87,0.98521,55
1e+05,1000,1031,1031,324.18,0.98712,55
1e+05,1000,1031,1031,370.49,0.98853,55
1e+05,1000,1031,1031,416.8,0.98961,55
1e+05,1000,1031,1031,463.11,0.99046,55
1e+05,1000,1031,1031,509.42,0.99114,55
1e+05,1000,1031,1031,555.73,0.99168,55
1e+05,1000,1031,1031,602.04,0.99213,55
1e+05,1000,1031,1031,648.35,0.99251,55
1e+05,1000,1031,1031,694.66,0.99282,55
1e+05,1000,1031,1031,740.97,0.99308,55
1e+05,1000,1031,1031,787.28,0.99329,55
1e+05,1000,1031,1031,833.6,0.99348,55
1e+05,1000,1031,1031,879.91,0.99363,55
1e+05,1000,1031,1031,926.22,0.99376,55
1e+05,1000,1041,1041,0,0,62
1e+05,1000,1041,1041,45.866,0.91966,62
1e+05,1000,1041,1041,91.732,0.95801,62
1e+05,1000,1041,1041,137.6,0.97146,62
1e+05,1000,1041,1041,183.46,0.97828,62
1e+05,1000,1041,1041,229.33,0.98238,62
1e+05,1000,1041,1041,275.2,0.9851,62
1e+05,1000,1041,1041,321.06,0.98703,62
1e+05,1000,1041,1041,366.93,0.98845,62
1e+05,1000,1041,1041,412.79,0.98954,62
1e+05,1000,1041,1041,458.66,0.9904,62
1e+05,1000,1041,1041,504.53,0.99108,62
1e+05,1000,1041,1041,550.39,0.99164,62
1e+05,1000,1041,1041,596.26,0.99209,62
1e+05,1000,1041,1041,642.12,0.99247,62
1e+05,1000,1041,1041,687.99,0.99278,62
1e+05,1000,1041,1041,733.86,0.99305,62
1e+05,1000,1041,1041,779.72,0.99327,62
1e+05,1000,1041,1041,825.59,0.99345,62
1e+05,1000,1041,1041,871.45,0.99361,62
1e+05,1000,1041,1041,917.32,0.99374,62
1e+05,1000,1051,1051,0,0,71
1e+05,1000,1051,1051,45.43,0.91908,71
1e+05,1000,1051,1051,90.859,0.9577,71
1e+05,1000,1051,1051,136.29,0.97125,71
1e+05,1000,1051,1051,181.72,0.97812,71
1e+05,1000,1051,1051,227.15,0.98225,71
1e+05,1000,1051,1051,272.58,0.985,71
1e+05,1000,1051,1051,318.01,0.98694,71
1e+05,1000,1051,1051,363.44,0.98838,71
1e+05,1000,1051,1051,408.87,0.98948,71
1e+05,1000,1051,1051,454.3,0.99034,71
1e+05,1000,1051,1051,499.73,0.99103,71
1e+05,1000,1051,1051,545.15,0.99159,71
1e+05,1000,1051,1051,590.58,0.99205,71
1e+05,1000,1051,1051,636.01,0.99243,71
1e+05,1000,1051,1051,681.44,0.99275,71
1e+05,1000,1051,1051,726.87,0.99302,71
1e+05,1000,1051,1051,772.3,0.99324,71
1e+05,1000,1051,1051,817.73,0.99343,71
